Set_pos_x,Set_pos_y,Set_pos_z,Drone_pos_x,Drone_pos_y,Drone_pos_z,Com_shoulder,Com_elbow,Com_wrist_p,Com_wrist_r,Com_gripper,Manip_shoulder,Manip_elbow,Manip_wrist_p,Manip_wrist_r,Manip_gripper
57457296 -0,471 0,679 0,437 -0,493 0,671 0,430 -111 -41 -57 -90 38 -112.00 -43.00 -55.00 -89.00 25.00
57457333 -0,468 0,679 0,437 -0,493 0,671 0,435 -111 -41 -57 -90 38 
57457514 -0,462 0,680 0,437 -0,494 0,672 0,459 -111 -40 -57 -90 38 
57457595 -0,462 0,680 0,437 -0,494 0,672 0,467 -112 -40 -57 -90 38 
57457681 -0,462 0,680 0,437 -0,494 0,673 0,475 -112 -40 -57 -90 38 -112.00 -43.00 -55.00 -89.00 25.00
57457803 -0,462 0,680 0,437 -0,492 0,673 0,487 -112 -41 -57 -90 38 
57457856 -0,462 0,680 0,437 -0,490 0,674 0,490 -112 -41 -58 -90 38 
57458013 -0,462 0,680 0,437 -0,485 0,674 0,499 -112 -41 -58 -90 38 -112.00 -43.00 -56.00 -89.00 25.00
57458097 -0,462 0,680 0,437 -0,481 0,675 0,502 -112 -41 -58 -90 38 
57458187 -0,462 0,680 0,437 -0,476 0,675 0,501 -112 -41 -58 -90 38 
57458316 -0,462 0,680 0,437 -0,470 0,677 0,497 -112 -41 -58 -90 38 
57458356 -0,462 0,680 0,437 -0,470 0,677 0,497 -112 -41 -58 -90 38 
57458498 -0,462 0,680 0,437 -0,462 0,680 0,487 -112 -41 -58 -90 38 
57458557 -0,462 0,680 0,437 -0,461 0,680 0,484 -112 -41 -58 -90 38 
57458726 -0,462 0,680 0,437 -0,453 0,684 0,463 -112 -41 -58 -90 38 
57458825 -0,462 0,680 0,437 -0,450 0,685 0,449 -112 -41 -58 -90 38 
57458924 -0,462 0,680 0,437 -0,448 0,686 0,438 -112 -41 -58 -90 38 
57459007 -0,462 0,680 0,437 -0,447 0,685 0,428 -112 -41 -59 -90 38 
57459078 -0,462 0,680 0,437 -0,447 0,685 0,423 -112 -42 -59 -90 38 -112.00 -43.00 -56.00 -89.00 25.00
57459226 -0,462 0,680 0,437 -0,447 0,679 0,400 -112 -42 -58 -90 38 
57459279 -0,462 0,680 0,437 -0,446 0,677 0,396 -111 -42 -58 -90 38 
57459426 -0,462 0,680 0,437 -0,446 0,675 0,390 -111 -42 -58 -90 38 
57459527 -0,462 0,680 0,437 -0,446 0,675 0,390 -110 -42 -57 -90 38 
57459614 -0,462 0,680 0,437 -0,446 0,671 0,382 -110 -42 -57 -90 38 -112.00 -43.00 -56.00 -89.00 25.00
57459711 -0,462 0,680 0,437 -0,446 0,668 0,375 -110 -42 -57 -90 38 
57459817 -0,462 0,680 0,437 -0,447 0,665 0,374 -110 -42 -57 -90 38 -112.00 -43.00 -56.00 -89.00 25.00
57459937 -0,462 0,680 0,437 -0,448 0,664 0,377 -109 -42 -56 -90 38 
57459995 -0,462 0,680 0,437 -0,448 0,665 0,382 -109 -42 -56 -90 38 
57460128 -0,462 0,680 0,437 -0,447 0,669 0,395 -110 -42 -56 -90 38 -111.00 -43.00 -56.00 -89.00 25.00
57460184 -0,459 0,680 0,437 -0,447 0,670 0,398 -110 -42 -57 -90 38 
57460337 -0,451 0,680 0,437 -0,446 0,675 0,410 -110 -42 -57 -90 38 
57460432 -0,447 0,680 0,437 -0,443 0,678 0,421 -110 -42 -57 -90 38 -109.00 -43.00 -54.00 -89.00 25.00
57460527 -0,442 0,680 0,437 -0,440 0,684 0,436 -110 -42 -57 -90 38 
57460635 -0,437 0,681 0,437 -0,437 0,687 0,448 -110 -42 -57 -90 38 
57460687 -0,434 0,681 0,437 -0,435 0,689 0,454 -111 -41 -57 -90 38 
57460826 -0,426 0,681 0,437 -0,430 0,694 0,466 -112 -41 -58 -90 38 
57460945 -0,421 0,681 0,436 -0,426 0,697 0,473 -112 -41 -58 -90 38 -110.00 -43.00 -54.00 -89.00 25.00
57461029 -0,416 0,681 0,436 -0,424 0,698 0,478 -112 -41 -58 -90 38 
57461153 -0,411 0,682 0,436 -0,419 0,698 0,486 -112 -41 -58 -90 38 
57461220 -0,409 0,682 0,436 -0,415 0,696 0,492 -113 -41 -58 -90 38 
57461362 -0,401 0,682 0,436 -0,411 0,694 0,495 -113 -41 -58 -90 38 
57461454 -0,398 0,682 0,436 -0,407 0,690 0,498 -113 -41 -59 -90 38 
57461550 -0,393 0,682 0,436 -0,404 0,686 0,499 -113 -41 -59 -90 38 
57461624 -0,393 0,682 0,436 -0,400 0,682 0,499 -113 -41 -58 -90 38 
57461761 -0,393 0,682 0,436 -0,397 0,677 0,498 -113 -41 -59 -90 38 -113.00 -43.00 -56.00 -89.00 25.00
57461849 -0,393 0,682 0,436 -0,393 0,673 0,494 -113 -41 -59 -90 38 -113.00 -43.00 -56.00 -89.00 25.00
57461953 -0,393 0,682 0,436 -0,391 0,672 0,492 -112 -41 -59 -90 38 -113.00 -43.00 -56.00 -89.00 25.00
57462046 -0,393 0,682 0,436 -0,388 0,671 0,487 -112 -41 -58 -90 38 
57462130 -0,393 0,682 0,436 -0,385 0,670 0,482 -111 -41 -57 -90 38 -113.00 -43.00 -56.00 -89.00 25.00
57462259 -0,393 0,682 0,436 -0,383 0,670 0,478 -111 -41 -57 -90 38 -112.00 -43.00 -56.00 -89.00 25.00
57462319 -0,393 0,682 0,436 -0,380 0,671 0,472 -111 -41 -57 -90 38 -112.00 -43.00 -56.00 -89.00 25.00
57462463 -0,393 0,682 0,436 -0,378 0,673 0,465 -111 -41 -57 -90 38 
57462556 -0,393 0,682 0,436 -0,375 0,676 0,457 -111 -41 -57 -90 38 
57462647 -0,393 0,682 0,436 -0,373 0,679 0,449 -110 -41 -56 -90 38 
57462778 -0,393 0,682 0,436 -0,370 0,684 0,437 -110 -41 -56 -90 38 
57462828 -0,393 0,682 0,436 -0,369 0,685 0,435 -110 -42 -57 -90 38 -112.00 -43.00 -56.00 -89.00 25.00
57462991 -0,393 0,682 0,436 -0,367 0,688 0,417 -110 -42 -57 -90 38 
57463078 -0,393 0,682 0,436 -0,367 0,688 0,414 -110 -42 -57 -90 38 
57463177 -0,393 0,682 0,436 -0,368 0,689 0,405 -110 -42 -57 -90 38 
57463276 -0,393 0,682 0,436 -0,368 0,690 0,401 -110 -42 -57 -90 38 
57463368 -0,393 0,682 0,436 -0,371 0,690 0,395 -110 -43 -57 -90 38 
57463496 -0,393 0,682 0,436 -0,375 0,690 0,390 -109 -43 -57 -90 38 
57463561 -0,393 0,682 0,436 -0,377 0,690 0,388 -109 -43 -57 -90 38 -110.00 -43.00 -54.00 -89.00 25.00
57463709 -0,393 0,682 0,436 -0,383 0,689 0,385 -108 -44 -57 -90 38 -110.00 -43.00 -55.00 -89.00 25.00
57463796 -0,393 0,682 0,436 -0,384 0,689 0,384 -108 -44 -57 -90 38 
57463903 -0,393 0,682 0,436 -0,394 0,683 0,385 -107 -45 -57 -90 38 -110.00 -44.00 -55.00 -89.00 25.00
57464028 -0,393 0,682 0,436 -0,399 0,679 0,386 -107 -45 -57 -90 38 
57464090 -0,393 0,682 0,436 -0,403 0,677 0,388 -107 -46 -57 -90 38 
57464191 -0,393 0,682 0,436 -0,409 0,673 0,391 -107 -46 -57 -90 38 
57464237 -0,393 0,682 0,436 -0,411 0,673 0,392 -106 -46 -57 -90 38 -108.00 -45.00 -55.00 -89.00 25.00
57464404 -0,393 0,682 0,436 -0,421 0,671 0,401 -106 -46 -57 -90 38 
57464508 -0,393 0,682 0,436 -0,429 0,670 0,410 -106 -47 -57 -90 38 
57464546 -0,393 0,682 0,436 -0,431 0,671 0,416 -106 -46 -57 -90 38 
57464641 -0,393 0,682 0,436 -0,434 0,671 0,421 -106 -47 -57 -90 38 -107.00 -47.00 -55.00 -89.00 25.00
57464808 -0,393 0,682 0,436 -0,441 0,673 0,436 -106 -47 -57 -90 38 -107.00 -47.00 -55.00 -89.00 25.00
57464894 -0,393 0,682 0,436 -0,444 0,675 0,442 -105 -47 -57 -90 38 
57464996 -0,393 0,682 0,436 -0,447 0,677 0,450 -105 -47 -57 -90 38 
57465082 -0,393 0,682 0,436 -0,450 0,679 0,459 -105 -47 -57 -90 38 -107.00 -48.00 -55.00 -89.00 25.00
57465174 -0,393 0,682 0,436 -0,451 0,680 0,464 -105 -47 -57 -90 38 
57465294 -0,393 0,682 0,436 -0,452 0,682 0,475 -105 -47 -57 -90 146 
57465377 -0,393 0,682 0,436 -0,452 0,683 0,477 -106 -48 -58 -90 146 
57465509 -0,393 0,682 0,436 -0,452 0,685 0,483 -106 -47 -58 -90 146 -106.00 -48.00 -55.00 -89.00 25.00
57465598 -0,393 0,682 0,436 -0,451 0,687 0,483 -106 -47 -58 -90 146 
57465685 -0,393 0,682 0,436 -0,449 0,690 0,482 -106 -47 -58 -90 146 
57465815 -0,393 0,682 0,436 -0,441 0,696 0,475 -106 -47 -58 -90 146 -106.00 -48.00 -56.00 -89.00 25.00
57465901 -0,393 0,682 0,436 -0,440 0,697 0,473 -106 -47 -58 -90 146 
57465993 -0,393 0,682 0,436 -0,434 0,700 0,465 -107 -47 -59 -90 146 
57466092 -0,393 0,682 0,436 -0,426 0,704 0,451 -107 -47 -59 -90 146 
57466225 -0,393 0,682 0,436 -0,419 0,706 0,439 -107 -47 -59 -90 146 -106.00 -48.00 -56.00 -89.00 25.00
57466280 -0,393 0,682 0,436 -0,415 0,707 0,429 -107 -47 -59 -90 146 
57466408 -0,393 0,682 0,436 -0,409 0,708 0,413 -107 -47 -59 -90 146 
57466509 -0,393 0,682 0,436 -0,403 0,708 0,398 -107 -47 -59 -90 146 
57466608 -0,393 0,682 0,436 -0,396 0,707 0,378 -106 -47 -58 -90 146 
57466664 -0,393 0,682 0,436 -0,395 0,707 0,373 -106 -47 -58 -90 146 
57466816 -0,393 0,682 0,436 -0,389 0,705 0,350 -106 -46 -57 -90 38 -107.00 -48.00 -56.00 -89.00 25.00
57466902 -0,393 0,682 0,436 -0,388 0,704 0,346 -106 -46 -57 -90 38 
57467027 -0,393 0,682 0,436 -0,385 0,704 0,331 -106 -46 -57 -90 38 
57467123 -0,393 0,682 0,436 -0,383 0,704 0,323 -105 -46 -56 -90 38 
57467186 -0,393 0,682 0,436 -0,382 0,704 0,322 -105 -46 -56 -90 38 
57467323 -0,393 0,682 0,436 -0,382 0,701 0,321 -105 -46 -56 -90 38 -106.00 -48.00 -56.00 -89.00 25.00
57467416 -0,393 0,682 0,436 -0,382 0,699 0,323 -105 -46 -56 -90 38 
57467509 -0,393 0,682 0,436 -0,383 0,694 0,329 -105 -46 -56 -90 38 
57467595 -0,393 0,682 0,436 -0,383 0,690 0,336 -105 -46 -55 -90 38 
57467714 -0,393 0,682 0,436 -0,385 0,682 0,350 -105 -45 -55 -90 38 
57467768 -0,393 0,682 0,436 -0,386 0,679 0,359 -105 -45 -55 -90 38 -106.00 -48.00 -54.00 -89.00 25.00
57467896 -0,393 0,682 0,436 -0,387 0,674 0,373 -105 -45 -55 -90 38 -106.00 -48.00 -53.00 -89.00 25.00
57468019 -0,393 0,682 0,436 -0,387 0,673 0,394 -105 -45 -55 -90 38 
57468119 -0,393 0,682 0,436 -0,386 0,675 0,416 -105 -45 -55 -90 38 
57468233 -0,393 0,682 0,436 -0,385 0,678 0,433 -105 -45 -55 -90 38 
57468286 -0,393 0,682 0,436 -0,384 0,681 0,443 -105 -44 -54 -90 38 
57468401 -0,393 0,682 0,436 -0,382 0,684 0,453 -105 -44 -55 -90 38 
57468464 -0,393 0,682 0,436 -0,381 0,687 0,464 -105 -45 -55 -90 38 
57468614 -0,393 0,682 0,436 -0,376 0,692 0,489 -105 -44 -55 -90 38 -106.00 -47.00 -53.00 -89.00 25.00
57468713 -0,393 0,682 0,436 -0,374 0,693 0,496 -105 -44 -55 -90 38 -106.00 -46.00 -52.00 -89.00 25.00
57468797 -0,393 0,682 0,436 -0,370 0,693 0,506 -106 -45 -55 -90 38 
57468943 -0,393 0,682 0,436 -0,367 0,692 0,513 -106 -45 -55 -90 38 
57469002 -0,393 0,682 0,436 -0,364 0,691 0,518 -106 -45 -56 -90 38 
57469142 -0,393 0,682 0,436 -0,361 0,688 0,522 -106 -45 -56 -90 38 
57469199 -0,393 0,682 0,436 -0,360 0,686 0,523 -106 -45 -56 -90 38 
57469334 -0,393 0,682 0,436 -0,356 0,681 0,521 -105 -45 -56 -90 38 
57469418 -0,393 0,682 0,436 -0,355 0,680 0,520 -105 -45 -56 -90 38 -106.00 -46.00 -53.00 -89.00 25.00
57469563 -0,393 0,682 0,436 -0,354 0,677 0,510 -105 -45 -56 -90 38 
57469658 -0,393 0,682 0,436 -0,354 0,676 0,499 -105 -45 -56 -90 38 
57469740 -0,393 0,682 0,436 -0,354 0,675 0,493 -106 -45 -56 -90 38 
57469831 -0,393 0,682 0,436 -0,355 0,676 0,480 -105 -45 -56 -90 38 
57469914 -0,393 0,682 0,436 -0,355 0,676 0,473 -105 -46 -56 -90 38 
57470039 -0,393 0,682 0,436 -0,357 0,678 0,453 -105 -46 -56 -90 38 -106.00 -46.00 -53.00 -89.00 25.00
57470080 -0,393 0,682 0,436 -0,357 0,678 0,449 -105 -46 -56 -90 38 
57470276 -0,393 0,682 0,436 -0,360 0,677 0,419 -105 -46 -56 -90 38 -106.00 -46.00 -53.00 -89.00 25.00
57470379 -0,393 0,682 0,436 -0,363 0,675 0,401 -105 -46 -55 -90 38 
57470435 -0,393 0,682 0,436 -0,364 0,674 0,395 -104 -46 -55 -90 38 
57470529 -0,393 0,682 0,436 -0,367 0,671 0,382 -104 -46 -55 -90 38 -106.00 -46.00 -53.00 -89.00 25.00
57470611 -0,393 0,682 0,436 -0,367 0,671 0,378 -104 -46 -55 -90 38 -106.00 -47.00 -53.00 -89.00 25.00
57470742 -0,393 0,682 0,436 -0,373 0,666 0,360 -104 -46 -55 -90 38 
57470852 -0,393 0,682 0,436 -0,374 0,664 0,355 -103 -47 -55 -90 38 
57470993 -0,393 0,677 0,436 -0,379 0,657 0,346 -103 -47 -55 -90 38 
57471042 -0,393 0,674 0,436 -0,380 0,655 0,345 -102 -48 -55 -90 38 
57471179 -0,393 0,668 0,436 -0,383 0,651 0,346 -102 -48 -55 -90 38 
57471277 -0,392 0,664 0,436 -0,383 0,651 0,346 -102 -48 -55 -90 38 
57471379 -0,392 0,660 0,436 -0,386 0,651 0,355 -102 -48 -55 -90 38 
57471428 -0,392 0,657 0,436 -0,388 0,651 0,360 -102 -48 -55 -90 38 
57471591 -0,392 0,657 0,436 -0,391 0,652 0,373 -102 -49 -56 -90 38 
57471689 -0,392 0,657 0,436 -0,393 0,653 0,388 -102 -49 -56 -90 38 
57471790 -0,392 0,657 0,436 -0,393 0,652 0,397 -102 -49 -56 -90 38 
57471868 -0,392 0,657 0,436 -0,395 0,651 0,411 -102 -49 -56 -90 38 
57471990 -0,392 0,657 0,436 -0,397 0,649 0,430 -102 -49 -56 -90 38 
57472066 -0,392 0,657 0,436 -0,398 0,647 0,440 -102 -49 -56 -90 38 
57472151 -0,392 0,657 0,436 -0,399 0,647 0,449 -102 -49 -56 -90 38 
57472295 -0,392 0,657 0,436 -0,402 0,645 0,472 -102 -49 -56 -90 38 
57472379 -0,392 0,657 0,436 -0,403 0,645 0,481 -102 -49 -56 -90 38 
57472481 -0,392 0,657 0,436 -0,403 0,646 0,493 -102 -49 -56 -90 38 
57472580 -0,392 0,657 0,436 -0,403 0,647 0,505 -102 -49 -56 -90 38 
57472657 -0,392 0,657 0,436 -0,404 0,648 0,508 -102 -49 -56 -90 38 
57472718 -0,392 0,657 0,436 -0,404 0,649 0,513 -102 -49 -56 -90 38 -103.00 -49.00 -53.00 -89.00 25.00
57472852 -0,392 0,657 0,436 -0,404 0,650 0,521 -102 -49 -56 -90 38 
57472989 -0,392 0,657 0,436 -0,405 0,651 0,525 -102 -49 -56 -90 38 
57473039 -0,392 0,657 0,436 -0,405 0,651 0,525 -102 -49 -56 -90 38 
57473157 -0,392 0,657 0,436 -0,405 0,651 0,523 -102 -49 -56 -90 38 
57473213 -0,392 0,657 0,436 -0,405 0,650 0,520 -102 -49 -56 -90 38 
57473361 -0,392 0,657 0,436 -0,406 0,650 0,512 -102 -49 -56 -90 38 
57473509 -0,392 0,657 0,436 -0,407 0,649 0,501 -102 -49 -55 -90 38 
57473562 -0,392 0,657 0,436 -0,406 0,649 0,497 -101 -49 -55 -90 38 
57473698 -0,392 0,657 0,436 -0,405 0,649 0,480 -101 -49 -55 -90 38 
57473785 -0,392 0,657 0,436 -0,404 0,649 0,469 -101 -49 -55 -90 38 
57473885 -0,392 0,657 0,436 -0,404 0,649 0,462 -101 -49 -55 -90 38 
57474006 -0,392 0,657 0,436 -0,403 0,651 0,445 -101 -50 -56 -90 38 
57474048 -0,392 0,657 0,436 -0,403 0,652 0,442 -100 -51 -56 -90 38 -102.00 -50.00 -53.00 -89.00 25.00
57474202 -0,392 0,657 0,436 -0,403 0,653 0,430 -98 -52 -55 -90 38 -102.00 -50.00 -53.00 -89.00 25.00
57474318 -0,392 0,657 0,436 -0,401 0,656 0,421 -98 -52 -55 -90 38 
57474393 -0,392 0,657 0,436 -0,401 0,659 0,413 -95 -56 -56 -90 144 -101.00 -51.00 -53.00 -89.00 25.00
57474528 -0,392 0,657 0,436 -0,400 0,664 0,405 -93 -58 -57 -90 146 
57474625 -0,392 0,657 0,436 -0,400 0,668 0,396 -93 -60 -58 -90 146 
57474722 -0,392 0,657 0,436 -0,399 0,673 0,388 -92 -62 -59 -90 146 
57474816 -0,392 0,657 0,436 -0,400 0,676 0,384 -92 -63 -59 -90 146 -95.00 -58.00 -53.00 -89.00 25.00
57474945 -0,392 0,657 0,436 -0,402 0,679 0,378 -92 -63 -60 -90 146 -94.00 -60.00 -55.00 -89.00 25.00
57475029 -0,392 0,657 0,436 -0,406 0,683 0,369 -92 -63 -60 -90 146 -94.00 -62.00 -56.00 -89.00 25.00
57475122 -0,392 0,657 0,436 -0,410 0,684 0,365 -93 -63 -61 -90 146 
57475235 -0,392 0,657 0,436 -0,417 0,682 0,361 -93 -63 -60 -90 146 
57475317 -0,392 0,657 0,436 -0,422 0,680 0,358 -93 -63 -60 -90 146 
57475402 -0,392 0,657 0,436 -0,430 0,676 0,356 -93 -62 -60 -90 146 -93.00 -64.00 -57.00 -89.00 25.00
57475525 -0,392 0,657 0,436 -0,438 0,671 0,355 -93 -62 -60 -90 146 
57475576 -0,392 0,657 0,436 -0,446 0,667 0,356 -93 -61 -59 -90 146 
57475745 -0,392 0,657 0,436 -0,458 0,661 0,360 -93 -61 -59 -90 146 
57475831 -0,392 0,657 0,436 -0,466 0,658 0,364 -93 -59 -57 -90 38 
57475929 -0,392 0,657 0,436 -0,474 0,655 0,369 -93 -59 -57 -90 38 
57476009 -0,392 0,657 0,436 -0,479 0,653 0,373 -93 -58 -57 -90 38 
57476126 -0,392 0,657 0,436 -0,487 0,651 0,381 -93 -58 -57 -90 38 -93.00 -64.00 -58.00 -89.00 25.00
57476215 -0,392 0,657 0,436 -0,490 0,649 0,385 -93 -58 -56 -90 38 
57476305 -0,392 0,657 0,436 -0,495 0,647 0,392 -93 -57 -56 -90 38 
57476414 -0,392 0,657 0,436 -0,495 0,647 0,398 -94 -57 -56 -90 38 
57476466 -0,392 0,657 0,436 -0,496 0,647 0,403 -94 -57 -55 -90 38 -93.00 -61.00 -55.00 -89.00 25.00
57476607 -0,392 0,657 0,436 -0,496 0,649 0,411 -94 -56 -55 -90 38 -93.00 -60.00 -54.00 -89.00 25.00
57476740 -0,392 0,657 0,436 -0,494 0,650 0,417 -94 -54 -53 -90 38 -94.00 -59.00 -54.00 -89.00 25.00
57476822 -0,392 0,657 0,436 -0,491 0,650 0,420 -94 -52 -51 -90 38 -94.00 -59.00 -54.00 -89.00 25.00
57476911 -0,392 0,657 0,436 -0,486 0,649 0,425 -95 -51 -51 -90 38 
57476999 -0,392 0,657 0,436 -0,482 0,647 0,429 -95 -50 -50 -90 38 -94.00 -58.00 -53.00 -89.00 25.00
57477139 -0,392 0,657 0,436 -0,479 0,642 0,432 -96 -47 -48 -90 38 -94.00 -55.00 -50.00 -89.00 25.00
57477222 -0,392 0,657 0,436 -0,471 0,637 0,434 -97 -46 -48 -90 38 -95.00 -54.00 -49.00 -89.00 25.00
57477344 -0,392 0,657 0,436 -0,458 0,633 0,439 -97 -46 -48 -90 38 
57477426 -0,392 0,657 0,436 -0,451 0,631 0,441 -98 -44 -47 -90 38 -96.00 -49.00 -47.00 -89.00 25.00
57477520 -0,392 0,657 0,436 -0,432 0,632 0,449 -98 -43 -46 -90 38 -97.00 -49.00 -47.00 -89.00 25.00
57477639 -0,392 0,657 0,436 -0,416 0,636 0,456 -98 -43 -46 -90 38 
57477689 -0,392 0,657 0,436 -0,411 0,637 0,458 -98 -43 -45 -90 38 -97.00 -48.00 -46.00 -89.00 25.00
57477856 -0,392 0,657 0,436 -0,373 0,646 0,470 -98 -43 -45 -90 38 
57477936 -0,392 0,657 0,436 -0,358 0,650 0,475 -98 -43 -46 -90 38 
57478059 -0,392 0,657 0,436 -0,327 0,657 0,482 -98 -42 -45 -90 38 -98.00 -46.00 -45.00 -89.00 25.00
57478155 -0,392 0,657 0,436 -0,302 0,662 0,485 -98 -42 -45 -90 38 
57478259 -0,392 0,657 0,436 -0,277 0,667 0,486 -98 -43 -46 -90 38 -98.00 -46.00 -44.00 -89.00 25.00
57478349 -0,392 0,657 0,436 -0,259 0,671 0,485 -98 -42 -45 -90 38 
57478442 -0,392 0,657 0,436 -0,243 0,673 0,484 -98 -42 -45 -90 38 
57478540 -0,392 0,657 0,436 -0,212 0,679 0,478 -98 -42 -45 -90 38 -98.00 -45.00 -44.00 -89.00 25.00
57478628 -0,392 0,657 0,436 -0,202 0,681 0,476 -98 -43 -45 -90 38 
57478684 -0,392 0,657 0,436 -0,180 0,685 0,468 -97 -43 -45 -90 38 
57478856 -0,392 0,657 0,436 -0,141 0,689 0,449 -97 -43 -45 -90 38 -98.00 -45.00 -44.00 -89.00 25.00
57478945 -0,392 0,657 0,436 -0,130 0,690 0,441 -98 -43 -46 -90 38 
57479031 -0,392 0,657 0,436 -0,122 0,689 0,435 -98 -43 -46 -90 38 
57479189 -0,392 0,657 0,436 -0,108 0,688 0,422 -98 -43 -46 -90 38 -98.00 -45.00 -44.00 -89.00 25.00
57479245 -0,392 0,657 0,436 -0,103 0,688 0,415 -98 -43 -46 -90 38 
57479343 -0,388 0,657 0,436 -0,098 0,687 0,402 -98 -43 -46 -90 38 
57479463 -0,380 0,658 0,436 -0,100 0,686 0,392 -98 -43 -46 -90 38 
57479562 -0,374 0,658 0,436 -0,103 0,686 0,389 -98 -44 -47 -90 38 
57479650 -0,369 0,658 0,435 -0,114 0,683 0,383 -97 -44 -46 -90 38 -98.00 -45.00 -44.00 -89.00 25.00
57479744 -0,362 0,658 0,435 -0,121 0,681 0,382 -97 -44 -46 -90 38 -98.00 -45.00 -44.00 -89.00 25.00
57479843 -0,356 0,659 0,435 -0,124 0,680 0,381 -97 -44 -46 -90 38 
57479937 -0,349 0,659 0,435 -0,136 0,679 0,381 -97 -44 -46 -90 38 -98.00 -45.00 -44.00 -89.00 25.00
57480039 -0,343 0,659 0,435 -0,150 0,677 0,382 -97 -44 -46 -90 38 
57480166 -0,332 0,660 0,435 -0,174 0,674 0,387 -97 -44 -46 -90 38 
57480259 -0,325 0,660 0,435 -0,191 0,673 0,392 -97 -44 -46 -90 38 
57480372 -0,317 0,660 0,434 -0,204 0,673 0,397 -97 -44 -46 -90 38 
57480479 -0,309 0,660 0,434 -0,222 0,673 0,406 -97 -43 -46 -90 38 
57480542 -0,304 0,661 0,434 -0,230 0,673 0,410 -97 -44 -46 -90 38 
57480684 -0,292 0,661 0,434 -0,247 0,673 0,422 -97 -43 -46 -90 38 -98.00 -45.00 -44.00 -89.00 25.00
57480775 -0,285 0,661 0,434 -0,253 0,674 0,427 -97 -43 -45 -90 38 
57480868 -0,277 0,662 0,434 -0,260 0,673 0,434 -98 -43 -46 -90 38 
57480994 -0,269 0,662 0,433 -0,265 0,672 0,443 -98 -43 -46 -90 38 
57481040 -0,264 0,662 0,433 -0,265 0,672 0,443 -98 -42 -46 -90 38 -98.00 -45.00 -44.00 -89.00 25.00
57481210 -0,250 0,663 0,433 -0,268 0,669 0,451 -98 -42 -46 -90 38 
57481309 -0,243 0,663 0,433 -0,268 0,667 0,454 -99 -42 -46 -90 38 -98.00 -45.00 -44.00 -89.00 25.00
57481412 -0,233 0,663 0,433 -0,265 0,663 0,459 -99 -42 -46 -90 38 
57481542 -0,225 0,664 0,433 -0,260 0,662 0,460 -98 -42 -46 -90 38 -98.00 -45.00 -44.00 -89.00 25.00
57481597 -0,221 0,664 0,433 -0,258 0,662 0,460 -99 -42 -46 -90 38 -99.00 -45.00 -44.00 -89.00 25.00
57481698 -0,213 0,664 0,432 -0,251 0,661 0,457 -99 -43 -47 -90 38 
57481839 -0,202 0,665 0,432 -0,241 0,659 0,452 -99 -43 -47 -90 38 -99.00 -45.00 -44.00 -89.00 25.00
57481922 -0,195 0,665 0,432 -0,231 0,658 0,447 -98 -43 -47 -90 38 
57482005 -0,189 0,665 0,432 -0,227 0,657 0,444 -98 -43 -46 -90 38 
57482094 -0,180 0,665 0,432 -0,217 0,656 0,437 -98 -43 -46 -90 38 -99.00 -45.00 -44.00 -89.00 25.00
57482213 -0,173 0,666 0,432 -0,206 0,654 0,429 -98 -43 -46 -90 38 
57482312 -0,165 0,666 0,431 -0,191 0,654 0,417 -98 -44 -47 -90 38 -99.00 -45.00 -44.00 -89.00 25.00
57482401 -0,157 0,666 0,431 -0,191 0,654 0,417 -98 -44 -47 -90 38 
57482495 -0,150 0,667 0,431 -0,181 0,654 0,409 -98 -44 -47 -90 38 
57482622 -0,141 0,667 0,431 -0,173 0,655 0,403 -98 -44 -47 -90 38 
57482738 -0,133 0,667 0,431 -0,168 0,656 0,399 -98 -44 -46 -90 38 -99.00 -45.00 -44.00 -89.00 25.00
57482801 -0,127 0,668 0,431 -0,168 0,656 0,399 -98 -43 -46 -90 38 
57482881 -0,125 0,668 0,431 -0,161 0,657 0,394 -98 -44 -46 -90 38 
57483006 -0,114 0,668 0,430 -0,153 0,657 0,389 -98 -43 -46 -90 38 
57483123 -0,106 0,668 0,430 -0,149 0,657 0,386 -98 -43 -46 -90 38 
57483181 -0,102 0,669 0,430 -0,143 0,658 0,382 -97 -43 -45 -90 38 
57483314 -0,091 0,669 0,430 -0,134 0,659 0,376 -97 -43 -45 -90 38 -99.00 -45.00 -44.00 -89.00 25.00
57483427 -0,082 0,669 0,430 -0,128 0,660 0,373 -98 -43 -46 -90 38 
57483521 -0,079 0,669 0,430 -0,123 0,661 0,369 -98 -43 -46 -90 38 
57483630 -0,068 0,670 0,429 -0,119 0,662 0,367 -98 -43 -46 -90 38 -99.00 -45.00 -44.00 -89.00 25.00
57483730 -0,060 0,670 0,429 -0,119 0,662 0,367 -98 -43 -46 -90 38 
57483817 -0,054 0,670 0,429 -0,117 0,662 0,366 -99 -43 -46 -90 38 
57483939 -0,046 0,671 0,429 -0,113 0,663 0,364 -99 -42 -46 -90 38 
57484041 -0,038 0,671 0,429 -0,113 0,663 0,364 -99 -42 -46 -90 38 
57484125 -0,032 0,671 0,429 -0,111 0,663 0,363 -99 -42 -46 -90 38 
57484247 -0,023 0,672 0,429 -0,111 0,663 0,363 -99 -42 -46 -90 38 
57484345 -0,017 0,672 0,428 -0,111 0,663 0,363 -99 -42 -46 -90 38 
57484433 -0,012 0,672 0,428 -0,109 0,664 0,363 -99 -42 -46 -90 38 -99.00 -45.00 -44.00 -89.00 25.00
