Set_pos_x,Set_pos_y,Set_pos_z,Drone_pos_x,Drone_pos_y,Drone_pos_z,Com_shoulder,Com_elbow,Com_wrist_p,Com_wrist_r,Com_gripper,Manip_shoulder,Manip_elbow,Manip_wrist_p,Manip_wrist_r,Manip_gripper
53402647 -0,228 1,477 0,997 -0,761 1,463 1,163 
53465157 0,121 1,078 0,442 0,160 1,091 0,376 -115 -42 -52 -90 38 -114.00 -44.00 -50.00 -89.00 25.00
53465227 0,118 1,078 0,442 0,161 1,090 0,382 -115 -42 -52 -90 38 
53465333 0,111 1,078 0,442 0,162 1,087 0,394 -115 -42 -52 -90 38 
53465435 0,105 1,077 0,442 0,164 1,087 0,404 -115 -42 -52 -90 38 
53465549 0,099 1,077 0,442 0,166 1,087 0,411 -115 -42 -52 -90 38 
53465643 0,094 1,077 0,442 0,168 1,088 0,416 -115 -42 -52 -90 38 
53465723 0,089 1,077 0,442 0,168 1,089 0,419 -115 -42 -52 -90 38 
53465836 0,083 1,077 0,442 0,169 1,089 0,421 -115 -42 -52 -90 38 
53465924 0,078 1,076 0,442 0,168 1,088 0,422 -115 -42 -52 -90 38 
53466048 0,071 1,076 0,442 0,164 1,086 0,420 -115 -42 -52 -90 38 
53466152 0,065 1,076 0,442 0,159 1,084 0,418 -115 -42 -52 -90 38 
53466257 0,060 1,076 0,442 0,152 1,081 0,413 -115 -42 -52 -90 38 -114.00 -44.00 -49.00 -89.00 25.00
53466336 0,055 1,075 0,442 0,146 1,080 0,410 -115 -42 -52 -90 38 
53466424 0,050 1,075 0,442 0,137 1,078 0,404 -115 -42 -52 -90 38 
53466522 0,044 1,075 0,442 0,121 1,074 0,397 -115 -42 -52 -90 38 
53466632 0,038 1,075 0,442 0,113 1,073 0,393 -114 -43 -52 -90 38 
53466721 0,033 1,075 0,442 0,101 1,072 0,388 -114 -43 -52 -90 38 
53466851 0,024 1,074 0,442 0,083 1,071 0,381 -114 -43 -52 -90 38 
53466946 0,019 1,074 0,442 0,073 1,071 0,377 -114 -43 -52 -90 38 -114.00 -44.00 -50.00 -89.00 25.00
53467050 0,013 1,074 0,441 0,054 1,072 0,372 -114 -43 -52 -90 38 
53467150 0,008 1,074 0,441 0,040 1,074 0,369 -114 -42 -52 -90 38 -114.00 -44.00 -50.00 -89.00 25.00
53467245 0,002 1,073 0,441 0,026 1,076 0,367 -114 -42 -52 -90 38 -114.00 -44.00 -50.00 -89.00 25.00
53467353 -0,001 1,073 0,441 0,017 1,078 0,367 -115 -42 -52 -90 38 -114.00 -44.00 -50.00 -89.00 25.00
53467431 -0,001 1,073 0,441 0,008 1,080 0,367 -115 -42 -52 -90 38 
53467557 -0,001 1,073 0,441 -0,007 1,084 0,370 -114 -42 -51 -90 38 -114.00 -44.00 -50.00 -89.00 25.00
53467616 -0,001 1,073 0,441 -0,017 1,086 0,374 -115 -42 -52 -90 38 
53467728 0,000 1,067 0,441 -0,025 1,089 0,380 -114 -42 -51 -90 38 
53467827 0,000 1,061 0,441 -0,032 1,091 0,386 -115 -42 -52 -90 38 
53467926 0,000 1,055 0,441 -0,035 1,093 0,391 -115 -42 -52 -90 38 
53468021 0,000 1,049 0,441 -0,040 1,094 0,405 -115 -42 -52 -90 38 -114.00 -44.00 -50.00 -89.00 25.00
53468149 0,001 1,040 0,441 -0,040 1,094 0,410 -114 -42 -52 -90 38 
53468256 0,001 1,034 0,441 -0,039 1,090 0,421 -114 -42 -51 -90 38 -114.00 -44.00 -50.00 -89.00 25.00
53468339 0,001 1,029 0,441 -0,035 1,086 0,429 -114 -42 -52 -90 38 -114.00 -44.00 -49.00 -89.00 25.00
53468433 0,001 1,022 0,441 -0,031 1,081 0,436 -114 -42 -52 -90 38 
53468547 0,002 1,015 0,441 -0,029 1,078 0,438 -114 -42 -52 -90 38 
53468651 0,002 1,008 0,441 -0,019 1,067 0,447 -114 -43 -52 -90 38 
53468749 0,002 1,002 0,441 -0,013 1,062 0,451 -114 -43 -52 -90 38 
53468848 0,002 0,996 0,441 -0,007 1,056 0,453 -114 -42 -52 -90 38 -114.00 -44.00 -49.00 -89.00 25.00
53468928 0,003 0,991 0,441 -0,003 1,054 0,454 -114 -43 -52 -90 38 
53469064 0,003 0,984 0,441 0,007 1,048 0,454 -115 -42 -52 -90 38 -114.00 -44.00 -50.00 -89.00 25.00
53469140 0,003 0,979 0,441 0,011 1,047 0,453 -115 -42 -52 -90 38 -114.00 -44.00 -50.00 -89.00 25.00
53469252 0,003 0,973 0,440 0,021 1,044 0,449 -115 -42 -52 -90 38 -114.00 -44.00 -50.00 -89.00 25.00
53469352 0,004 0,966 0,440 0,026 1,042 0,445 -115 -42 -52 -90 38 
53469449 0,004 0,961 0,440 0,033 1,041 0,440 -115 -42 -52 -90 38 
53469541 0,004 0,955 0,440 0,038 1,040 0,437 -115 -42 -52 -90 38 
53469638 0,004 0,950 0,440 0,043 1,039 0,432 -115 -42 -52 -90 38 
53469721 0,005 0,944 0,440 0,046 1,038 0,429 -115 -42 -52 -90 38 
53469866 0,005 0,936 0,440 0,052 1,034 0,422 -115 -42 -52 -90 38 
53469948 0,005 0,930 0,440 0,056 1,031 0,418 -116 -42 -52 -90 38 
53470048 0,005 0,924 0,440 0,060 1,025 0,412 -116 -42 -52 -90 38 
53470135 0,006 0,919 0,440 0,061 1,022 0,410 -116 -41 -52 -90 38 -114.00 -44.00 -50.00 -89.00 25.00
53470243 0,006 0,912 0,440 0,063 1,015 0,406 -116 -41 -52 -90 38 
53470326 0,006 0,906 0,440 0,064 1,012 0,405 -116 -42 -52 -90 38 
53470435 0,006 0,901 0,440 0,065 1,004 0,405 -116 -42 -52 -90 38 -116.00 -44.00 -50.00 -89.00 25.00
53470584 0,007 0,894 0,440 0,065 0,995 0,407 -116 -42 -52 -90 38 -116.00 -44.00 -50.00 -89.00 25.00
53470647 0,007 0,889 0,440 0,065 0,993 0,408 -116 -41 -52 -90 38 
53470732 0,007 0,883 0,440 0,065 0,982 0,413 -116 -41 -52 -90 38 
53470851 0,007 0,877 0,440 0,066 0,972 0,418 -116 -41 -52 -90 38 
53470955 0,008 0,870 0,440 0,066 0,967 0,422 -116 -41 -52 -90 38 
53471042 0,008 0,865 0,440 0,065 0,954 0,432 -116 -41 -52 -90 38 
53471147 0,008 0,860 0,440 0,064 0,946 0,440 -116 -41 -52 -90 38 
53471237 0,003 0,857 0,439 0,063 0,941 0,447 -116 -41 -52 -90 38 
53471365 0,003 0,857 0,439 0,060 0,930 0,461 -116 -41 -52 -90 38 
53471464 0,003 0,857 0,439 0,058 0,924 0,471 -116 -41 -52 -90 38 
53471531 0,003 0,857 0,439 0,056 0,920 0,477 -116 -41 -52 -90 38 
53471622 0,003 0,857 0,439 0,053 0,914 0,487 -116 -41 -52 -90 38 
53471716 0,003 0,857 0,439 0,049 0,909 0,495 -116 -41 -52 -90 38 
53471825 0,003 0,857 0,439 0,045 0,905 0,503 -115 -41 -52 -90 38 
53471929 0,003 0,857 0,439 0,041 0,901 0,509 -115 -41 -52 -90 38 -116.00 -44.00 -50.00 -89.00 25.00
53472017 0,003 0,857 0,439 0,036 0,898 0,514 -115 -41 -52 -90 38 
53472124 0,003 0,857 0,439 0,031 0,896 0,517 -115 -42 -52 -90 38 
53472254 0,003 0,857 0,439 0,023 0,893 0,518 -115 -42 -52 -90 38 
53472359 0,003 0,857 0,439 0,016 0,890 0,517 -115 -42 -52 -90 38 -115.00 -44.00 -50.00 -89.00 25.00
53472420 0,003 0,857 0,439 0,012 0,889 0,516 -115 -42 -52 -90 38 
53472534 0,003 0,857 0,439 0,003 0,886 0,509 -115 -42 -52 -90 38 
53472635 0,003 0,857 0,439 -0,004 0,883 0,503 -115 -42 -52 -90 38 
53472718 0,003 0,857 0,439 -0,009 0,880 0,498 -115 -42 -52 -90 38 
53472823 0,003 0,857 0,439 -0,016 0,876 0,491 -115 -42 -52 -90 38 
53472940 -0,002 0,857 0,439 -0,024 0,870 0,480 -115 -42 -52 -90 38 
53473041 -0,008 0,857 0,439 -0,030 0,865 0,471 -115 -42 -52 -90 38 
53473149 -0,013 0,857 0,439 -0,036 0,860 0,462 -115 -42 -52 -90 38 
53473254 -0,018 0,856 0,439 -0,041 0,856 0,449 -115 -42 -52 -90 38 
53473363 -0,024 0,856 0,439 -0,043 0,855 0,444 -114 -42 -52 -90 38 
53473422 -0,026 0,856 0,439 -0,044 0,853 0,437 -114 -42 -52 -90 38 -115.00 -44.00 -50.00 -89.00 25.00
53473544 -0,033 0,856 0,439 -0,045 0,852 0,428 -114 -42 -52 -90 38 
53473656 -0,038 0,856 0,439 -0,045 0,851 0,423 -114 -42 -52 -90 38 
53473749 -0,045 0,855 0,439 -0,044 0,849 0,412 -114 -42 -52 -90 38 -115.00 -44.00 -50.00 -89.00 25.00
53473848 -0,050 0,855 0,439 -0,039 0,848 0,404 -114 -42 -51 -90 38 -115.00 -44.00 -50.00 -89.00 25.00
53473934 -0,054 0,855 0,439 -0,037 0,848 0,400 -114 -42 -51 -90 38 
53474037 -0,059 0,855 0,439 -0,035 0,849 0,396 -114 -42 -51 -90 38 
53474141 -0,064 0,855 0,439 -0,030 0,851 0,389 -114 -42 -51 -90 38 
53474230 -0,069 0,854 0,439 -0,026 0,854 0,385 -114 -42 -51 -90 38 
53474335 -0,074 0,854 0,439 -0,024 0,857 0,382 -115 -42 -51 -90 38 
53474447 -0,080 0,854 0,439 -0,019 0,865 0,378 -114 -41 -51 -90 38 
53474552 -0,085 0,854 0,439 -0,015 0,871 0,376 -115 -41 -51 -90 38 
53474645 -0,090 0,854 0,439 -0,011 0,877 0,375 -115 -41 -51 -90 38 -114.00 -44.00 -49.00 -89.00 25.00
53474731 -0,094 0,853 0,439 -0,008 0,880 0,374 -115 -41 -51 -90 38 
53474841 -0,100 0,853 0,439 -0,003 0,887 0,374 -115 -41 -51 -90 38 
53474947 -0,105 0,853 0,439 -0,001 0,890 0,375 -115 -41 -51 -90 38 
53475051 -0,111 0,853 0,439 0,002 0,891 0,377 -115 -41 -51 -90 38 
53475179 -0,118 0,852 0,439 0,004 0,892 0,379 -115 -41 -51 -90 38 
53475252 -0,122 0,852 0,439 0,006 0,893 0,382 -115 -41 -52 -90 38 
53475336 -0,129 0,852 0,439 0,006 0,893 0,384 -116 -41 -52 -90 38 -115.00 -44.00 -49.00 -89.00 25.00
53475441 -0,134 0,852 0,438 0,005 0,892 0,390 -116 -41 -52 -90 38 -115.00 -44.00 -50.00 -89.00 25.00
53475547 -0,140 0,852 0,438 0,004 0,891 0,395 -116 -41 -52 -90 38 -115.00 -44.00 -49.00 -89.00 25.00
53475655 -0,147 0,851 0,438 0,000 0,887 0,401 -116 -41 -52 -90 38 
53475757 -0,153 0,851 0,438 -0,003 0,885 0,404 -116 -41 -52 -90 38 
53475847 -0,159 0,851 0,438 -0,008 0,882 0,411 -117 -41 -52 -90 38 
53475933 -0,164 0,851 0,438 -0,012 0,880 0,415 -117 -41 -52 -90 38 
53476066 -0,172 0,850 0,438 -0,024 0,874 0,425 -117 -41 -52 -90 38 
53476148 -0,176 0,850 0,438 -0,029 0,871 0,429 -117 -41 -52 -90 38 
53476265 -0,185 0,850 0,438 -0,038 0,868 0,435 -117 -41 -52 -90 38 
53476350 -0,192 0,849 0,438 -0,047 0,866 0,440 -117 -41 -52 -90 38 
53476452 -0,198 0,849 0,438 -0,056 0,863 0,445 -116 -41 -52 -90 38 
53476552 -0,205 0,849 0,438 -0,068 0,860 0,451 -116 -41 -52 -90 38 
53476645 -0,210 0,849 0,438 -0,074 0,859 0,453 -116 -41 -52 -90 38 -116.00 -44.00 -50.00 -89.00 25.00
53476757 -0,217 0,848 0,438 -0,086 0,856 0,456 -116 -41 -52 -90 38 
53476846 -0,222 0,848 0,438 -0,099 0,853 0,459 -116 -41 -52 -90 38 
53476932 -0,229 0,848 0,438 -0,106 0,852 0,460 -115 -41 -52 -90 38 
53477032 -0,235 0,848 0,438 -0,118 0,849 0,462 -115 -42 -52 -90 38 
53477140 -0,243 0,847 0,438 -0,118 0,849 0,462 -115 -42 -52 -90 38 
53477233 -0,249 0,847 0,438 -0,130 0,847 0,462 -115 -42 -52 -90 38 
53477330 -0,254 0,847 0,438 -0,142 0,847 0,461 -115 -42 -52 -90 38 -117.00 -44.00 -50.00 -89.00 25.00
53477448 -0,262 0,847 0,438 -0,154 0,847 0,459 -115 -42 -52 -90 38 
53477545 -0,269 0,846 0,438 -0,167 0,850 0,458 -115 -42 -52 -90 38 
53477637 -0,275 0,846 0,438 -0,185 0,855 0,455 -115 -41 -52 -90 38 
53477731 -0,280 0,846 0,437 -0,193 0,857 0,453 -115 -42 -52 -90 38 -115.00 -44.00 -50.00 -89.00 25.00
53477809 -0,287 0,846 0,437 -0,198 0,859 0,452 -116 -41 -52 -90 38 
53477923 -0,294 0,845 0,437 -0,214 0,864 0,450 -116 -41 -52 -90 38 
53478037 -0,301 0,845 0,437 -0,229 0,870 0,449 -116 -41 -52 -90 38 -115.00 -44.00 -49.00 -89.00 25.00
53478139 -0,306 0,845 0,437 -0,233 0,871 0,449 -116 -41 -52 -90 38 -115.00 -44.00 -50.00 -89.00 25.00
53478220 -0,311 0,845 0,437 -0,252 0,882 0,447 -116 -41 -52 -90 38 -115.00 -44.00 -50.00 -89.00 25.00
53478332 -0,320 0,844 0,437 -0,261 0,889 0,447 -116 -41 -52 -90 38 
53478431 -0,326 0,844 0,437 -0,266 0,894 0,449 -116 -41 -52 -90 38 
53478531 -0,332 0,844 0,437 -0,269 0,896 0,450 -116 -41 -52 -90 38 
53478669 -0,340 0,843 0,437 -0,274 0,895 0,453 -115 -41 -52 -90 38 
53478755 -0,346 0,843 0,437 -0,274 0,895 0,453 -116 -41 -52 -90 38 
53478815 -0,349 0,843 0,437 -0,276 0,890 0,456 -116 -41 -52 -90 38 
53478957 -0,358 0,843 0,437 -0,276 0,887 0,458 -116 -41 -52 -90 38 
53479013 -0,361 0,843 0,437 -0,275 0,882 0,460 -116 -41 -52 -90 38 
53479166 -0,371 0,842 0,437 -0,275 0,875 0,463 -116 -41 -52 -90 38 -115.00 -44.00 -50.00 -89.00 25.00
53479221 -0,375 0,842 0,437 -0,274 0,872 0,464 -116 -41 -52 -90 38 
53479336 -0,382 0,842 0,437 -0,273 0,867 0,464 -116 -41 -52 -90 38 
53479452 -0,390 0,841 0,437 -0,273 0,867 0,464 -116 -41 -52 -90 38 
53479560 -0,395 0,841 0,437 -0,274 0,856 0,462 -116 -41 -52 -90 38 
53479632 -0,399 0,841 0,437 -0,278 0,850 0,457 -116 -42 -52 -90 38 
53479766 -0,408 0,841 0,437 -0,283 0,848 0,448 -116 -42 -52 -90 38 
53479831 -0,411 0,841 0,437 -0,286 0,848 0,444 -115 -42 -52 -90 38 -115.00 -44.00 -50.00 -89.00 25.00
53479940 -0,420 0,840 0,436 -0,295 0,848 0,435 -115 -42 -52 -90 38 
53480052 -0,427 0,840 0,436 -0,303 0,849 0,428 -114 -42 -52 -90 38 
53480144 -0,430 0,840 0,436 -0,310 0,849 0,423 -114 -43 -52 -90 38 
53480247 -0,436 0,840 0,436 -0,321 0,850 0,415 -114 -43 -51 -90 38 
53480331 -0,443 0,839 0,436 -0,331 0,852 0,408 -113 -43 -51 -90 38 -115.00 -44.00 -50.00 -89.00 25.00
53480433 -0,451 0,839 0,436 -0,348 0,855 0,399 -113 -43 -51 -90 38 -114.00 -44.00 -50.00 -89.00 25.00
53480551 -0,459 0,839 0,436 -0,355 0,857 0,396 -113 -44 -51 -90 38 
53480659 -0,466 0,838 0,436 -0,376 0,861 0,390 -112 -44 -51 -90 38 -114.00 -44.00 -50.00 -89.00 25.00
53480939 -0,471 0,838 0,436 -0,389 0,863 0,388 -112 -44 -51 -90 38 
53481091 -0,477 0,838 0,436 -0,414 0,873 0,386 -112 -44 -51 -90 38 
53481173 -0,482 0,838 0,436 -0,433 0,882 0,387 -112 -44 -51 -90 38 
53481264 -0,488 0,838 0,436 -0,445 0,888 0,388 -112 -44 -51 -90 38 
53481373 -0,497 0,837 0,436 -0,459 0,892 0,389 -113 -44 -51 -90 38 
53481499 -0,505 0,837 0,436 -0,471 0,892 0,391 -113 -44 -51 -90 38 
53481566 -0,508 0,837 0,436 -0,473 0,891 0,391 -113 -44 -52 -90 38 
53481674 -0,513 0,837 0,436 -0,485 0,887 0,393 -113 -44 -52 -90 38 
53481768 -0,513 0,837 0,436 -0,490 0,884 0,393 -113 -45 -53 -90 38 
53481901 -0,513 0,837 0,436 -0,503 0,877 0,394 -113 -46 -54 -90 38 -112.00 -45.00 -49.00 -89.00 25.00
53481963 -0,513 0,837 0,436 -0,506 0,876 0,394 -114 -49 -58 -90 38 -113.00 -45.00 -50.00 -89.00 25.00
53482086 -0,513 0,837 0,436 -0,512 0,871 0,393 -115 -51 -61 -90 38 -113.00 -46.00 -50.00 -89.00 25.00
53482163 -0,513 0,837 0,436 -0,519 0,867 0,392 -115 -51 -61 -90 38 -113.00 -48.00 -52.00 -89.00 25.00
53482288 -0,513 0,837 0,436 -0,525 0,862 0,386 -115 -51 -61 -90 38 
53482388 -0,513 0,837 0,436 -0,529 0,859 0,384 -115 -52 -61 -90 38 
53482485 -0,513 0,837 0,436 -0,534 0,854 0,379 -115 -52 -61 -90 38 
53482613 -0,513 0,837 0,436 -0,536 0,850 0,373 -115 -51 -61 -90 38 -114.00 -52.00 -56.00 -88.00 25.00
53482714 -0,513 0,837 0,436 -0,537 0,848 0,369 -115 -52 -61 -90 38 
53482798 -0,513 0,837 0,436 -0,538 0,847 0,367 -115 -52 -61 -90 38 
53482870 -0,513 0,837 0,436 -0,538 0,844 0,360 -114 -52 -61 -90 38 -115.00 -53.00 -59.00 -89.00 25.00
53483015 -0,513 0,837 0,436 -0,536 0,843 0,352 -114 -52 -62 -90 38 
53483088 -0,513 0,837 0,436 -0,535 0,843 0,350 -113 -53 -61 -90 38 -115.00 -53.00 -59.00 -89.00 25.00
53483181 -0,513 0,837 0,436 -0,531 0,842 0,346 -113 -52 -60 -90 38 -115.00 -53.00 -59.00 -89.00 25.00
53483298 -0,513 0,837 0,436 -0,526 0,840 0,343 -113 -52 -60 -90 38 -114.00 -54.00 -59.00 -89.00 25.00
53483383 -0,513 0,837 0,436 -0,520 0,839 0,342 -113 -52 -60 -90 38 -114.00 -54.00 -59.00 -89.00 25.00
53483482 -0,513 0,837 0,436 -0,515 0,838 0,342 -114 -52 -60 -90 38 
53483601 -0,516 0,836 0,436 -0,508 0,837 0,345 -114 -51 -60 -90 38 
53483713 -0,522 0,836 0,436 -0,504 0,837 0,348 -114 -51 -60 -90 38 -113.00 -54.00 -59.00 -89.00 25.00
53483786 -0,525 0,836 0,436 -0,498 0,837 0,353 -114 -51 -60 -90 38 -113.00 -54.00 -58.00 -89.00 25.00
53483905 -0,532 0,836 0,442 -0,492 0,838 0,362 -114 -51 -60 -90 38 
53484020 -0,538 0,835 0,448 -0,488 0,839 0,371 -114 -51 -60 -90 38 
53484066 -0,540 0,835 0,452 -0,486 0,839 0,378 -114 -51 -60 -90 38 
53484178 -0,545 0,835 0,457 -0,483 0,840 0,390 -114 -51 -60 -90 38 
53484301 -0,552 0,835 0,465 -0,479 0,839 0,406 -114 -51 -59 -90 38 
53484403 -0,557 0,834 0,471 -0,478 0,839 0,415 -114 -50 -59 -90 38 
53484512 -0,563 0,834 0,477 -0,475 0,838 0,434 -114 -50 -59 -90 38 -114.00 -54.00 -58.00 -89.00 25.00
53484628 -0,569 0,834 0,482 -0,473 0,837 0,448 -114 -50 -59 -90 38 
53484687 -0,569 0,834 0,482 -0,472 0,836 0,458 -114 -51 -60 -90 38 -114.00 -53.00 -57.00 -89.00 25.00
53484801 -0,569 0,834 0,482 -0,469 0,835 0,475 -114 -51 -59 -90 38 
53484891 -0,569 0,834 0,482 -0,469 0,835 0,479 -114 -50 -59 -90 38 
53484997 -0,569 0,834 0,482 -0,467 0,834 0,495 -114 -50 -59 -90 38 -114.00 -53.00 -57.00 -89.00 25.00
53485119 -0,569 0,834 0,482 -0,467 0,833 0,508 -114 -50 -59 -90 38 -114.00 -53.00 -57.00 -89.00 25.00
53485188 -0,569 0,834 0,482 -0,466 0,833 0,511 -114 -50 -59 -90 38 
53485294 -0,569 0,834 0,482 -0,467 0,833 0,522 -114 -50 -59 -90 38 
53485401 -0,569 0,834 0,482 -0,467 0,832 0,528 -114 -50 -59 -90 38 
53485525 -0,569 0,834 0,482 -0,468 0,831 0,530 -114 -50 -59 -90 38 
53485586 -0,569 0,834 0,482 -0,469 0,830 0,530 -114 -50 -59 -90 38 
53485683 -0,569 0,834 0,482 -0,470 0,829 0,529 -114 -50 -59 -90 38 
53485816 -0,569 0,834 0,482 -0,471 0,827 0,522 -114 -50 -59 -90 38 
53485879 -0,569 0,834 0,482 -0,472 0,826 0,517 -114 -50 -59 -90 38 
53485998 -0,569 0,834 0,482 -0,471 0,827 0,504 -114 -49 -59 -90 38 
53486120 -0,575 0,834 0,482 -0,471 0,827 0,492 -114 -49 -59 -90 38 
53486189 -0,578 0,833 0,482 -0,471 0,827 0,482 -115 -49 -59 -90 38 
53486318 -0,585 0,833 0,482 -0,471 0,828 0,463 -114 -49 -59 -90 38 
53486397 -0,588 0,833 0,482 -0,471 0,828 0,459 -115 -49 -59 -90 38 
53486495 -0,592 0,833 0,482 -0,472 0,827 0,442 -114 -50 -59 -90 38 -114.00 -53.00 -57.00 -89.00 25.00
53486601 -0,600 0,833 0,482 -0,473 0,823 0,424 -114 -49 -59 -90 38 
53486703 -0,605 0,832 0,482 -0,473 0,821 0,411 -114 -50 -59 -90 38 -114.00 -52.00 -57.00 -89.00 25.00
53486832 -0,611 0,832 0,482 -0,476 0,817 0,398 -114 -50 -59 -90 38 -115.00 -52.00 -57.00 -89.00 25.00
53486898 -0,614 0,832 0,482 -0,478 0,814 0,392 -114 -50 -58 -90 38 -114.00 -52.00 -57.00 -89.00 25.00
53487005 -0,617 0,832 0,482 -0,481 0,812 0,388 -114 -50 -58 -90 38 
53487105 -0,617 0,832 0,482 -0,484 0,811 0,386 -114 -49 -58 -90 38 -114.00 -52.00 -57.00 -89.00 25.00
53487200 -0,617 0,832 0,482 -0,486 0,812 0,386 -114 -49 -58 -90 38 -114.00 -52.00 -57.00 -89.00 25.00
53487289 -0,617 0,832 0,482 -0,490 0,817 0,390 -114 -49 -58 -90 38 
53487431 -0,617 0,832 0,482 -0,495 0,824 0,397 -114 -49 -58 -90 38 
53487483 -0,617 0,832 0,482 -0,497 0,826 0,400 -114 -49 -58 -90 38 
53487642 -0,617 0,832 0,482 -0,503 0,832 0,419 -114 -49 -58 -90 38 
53487734 -0,617 0,832 0,482 -0,505 0,833 0,430 -114 -49 -58 -90 38 
53487845 -0,617 0,832 0,482 -0,505 0,833 0,436 -114 -49 -58 -90 38 
53487963 -0,617 0,832 0,482 -0,505 0,832 0,451 -114 -49 -58 -90 38 
53488050 -0,617 0,832 0,482 -0,505 0,830 0,461 -114 -49 -58 -90 38 
53488136 -0,617 0,832 0,482 -0,504 0,828 0,467 -114 -49 -57 -90 38 
53488218 -0,617 0,832 0,482 -0,502 0,826 0,474 -114 -49 -58 -90 38 
53488307 -0,617 0,832 0,482 -0,501 0,825 0,476 -114 -49 -58 -90 38 -114.00 -52.00 -56.00 -89.00 25.00
53488421 -0,617 0,832 0,482 -0,495 0,822 0,481 -114 -49 -58 -90 38 
53488490 -0,617 0,832 0,482 -0,493 0,821 0,481 -114 -49 -58 -90 38 
53488612 -0,617 0,832 0,482 -0,487 0,818 0,480 -114 -49 -58 -90 38 
53488749 -0,617 0,832 0,482 -0,481 0,816 0,475 -114 -49 -58 -90 38 
53488867 -0,617 0,832 0,482 -0,477 0,814 0,469 -114 -49 -58 -90 38 
53488930 -0,617 0,832 0,482 -0,473 0,812 0,463 -114 -49 -58 -90 38 
53489046 -0,617 0,832 0,482 -0,470 0,811 0,456 -114 -49 -58 -90 38 
53489114 -0,617 0,832 0,482 -0,468 0,810 0,450 -114 -49 -57 -90 38 
53489228 -0,617 0,832 0,482 -0,466 0,810 0,443 -114 -49 -57 -90 38 
53489354 -0,617 0,832 0,482 -0,465 0,812 0,435 -113 -49 -57 -90 38 -114.00 -52.00 -56.00 -89.00 25.00
53489412 -0,617 0,832 0,482 -0,465 0,813 0,430 -113 -49 -57 -90 38 
53489582 -0,617 0,832 0,482 -0,466 0,817 0,420 -113 -49 -57 -90 38 -114.00 -52.00 -56.00 -89.00 25.00
53489649 -0,617 0,832 0,482 -0,467 0,820 0,415 -113 -49 -57 -90 38 
53489711 -0,617 0,832 0,482 -0,469 0,822 0,412 -113 -49 -57 -90 38 
53489838 -0,617 0,832 0,482 -0,473 0,825 0,409 -113 -50 -57 -90 38 
53489903 -0,617 0,832 0,482 -0,474 0,826 0,408 -112 -50 -57 -90 38 
53490013 -0,617 0,832 0,482 -0,479 0,830 0,407 -112 -50 -57 -90 38 -114.00 -52.00 -56.00 -89.00 25.00
53490147 -0,617 0,832 0,482 -0,483 0,833 0,409 -112 -50 -57 -90 38 
53490222 -0,617 0,832 0,482 -0,486 0,835 0,410 -112 -50 -57 -90 38 
53490319 -0,617 0,832 0,482 -0,490 0,838 0,413 -112 -50 -57 -90 38 
53490423 -0,617 0,832 0,482 -0,492 0,839 0,414 -112 -50 -57 -90 38 
53490512 -0,617 0,832 0,482 -0,499 0,845 0,420 -112 -50 -57 -90 38 
53490623 -0,617 0,832 0,482 -0,503 0,847 0,424 -112 -50 -57 -90 38 
53490720 -0,617 0,832 0,482 -0,508 0,848 0,428 -112 -50 -57 -90 38 
53490816 -0,617 0,832 0,482 -0,513 0,848 0,430 -112 -50 -57 -90 38 
53490918 -0,617 0,832 0,482 -0,517 0,846 0,432 -112 -50 -57 -90 38 
53491014 -0,617 0,832 0,482 -0,523 0,843 0,432 -112 -50 -57 -90 38 
53491161 -0,617 0,832 0,482 -0,533 0,836 0,429 -112 -50 -57 -90 38 -113.00 -52.00 -56.00 -89.00 25.00
53491264 -0,617 0,832 0,482 -0,538 0,833 0,426 -112 -50 -57 -90 38 
53491331 -0,617 0,832 0,482 -0,542 0,830 0,423 -112 -50 -57 -90 38 
53491451 -0,617 0,832 0,482 -0,548 0,825 0,416 -112 -50 -57 -90 38 
53491522 -0,617 0,832 0,482 -0,549 0,823 0,414 -112 -50 -57 -90 38 
53491629 -0,617 0,832 0,482 -0,556 0,816 0,403 -112 -50 -57 -90 38 
53491712 -0,617 0,832 0,482 -0,558 0,814 0,398 -112 -50 -57 -90 38 
53491812 -0,617 0,832 0,482 -0,561 0,811 0,390 -112 -50 -57 -90 38 
53491935 -0,617 0,832 0,482 -0,562 0,808 0,380 -112 -50 -57 -90 38 
53492018 -0,617 0,832 0,482 -0,563 0,806 0,376 -111 -50 -56 -90 38 
53492129 -0,617 0,832 0,482 -0,563 0,805 0,371 -111 -50 -56 -90 38 
53492229 -0,617 0,832 0,482 -0,562 0,805 0,367 -111 -50 -56 -90 38 
53492331 -0,617 0,832 0,482 -0,559 0,806 0,364 -110 -51 -56 -90 38 -111.00 -52.00 -54.00 -89.00 25.00
53492433 -0,617 0,832 0,482 -0,556 0,806 0,363 -108 -51 -54 -90 38 
53492562 -0,617 0,832 0,482 -0,548 0,809 0,365 -108 -50 -54 -90 38 
53492638 -0,617 0,832 0,482 -0,545 0,809 0,367 -108 -50 -54 -90 38 
53492737 -0,617 0,832 0,482 -0,538 0,811 0,373 -109 -50 -54 -90 38 -109.00 -52.00 -53.00 -89.00 25.00
53492836 -0,617 0,832 0,482 -0,532 0,813 0,378 -109 -50 -54 -90 38 -108.00 -52.00 -52.00 -89.00 25.00
53492924 -0,617 0,832 0,482 -0,527 0,815 0,383 -109 -50 -54 -90 38 
